firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Justin,Tucker,K,09,PLAYER_SUBSTITUTE,2018,32013030-2d30-3032-3935-39371b9a6ac1,00-0029597,TUC224643,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Robert,Griffin,QB,03,NOT_ACTIVE,2018,32013030-2d30-3032-3936-3635a9a33dbc,00-0029665,GRI283140,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Tony,Jefferson,S,23,STARTED,2018,32013030-2d30-3033-3032-393429b454aa,00-0030294,JEF423538,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Brandon,Williams,DT,98,STARTED,2018,32013030-2d30-3033-3035-313110f7ff08,00-0030511,WIL156757,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Willie,Snead,WR,83,STARTED,2018,32013030-2d30-3033-3036-3633c60355af,00-0030663,SNE115447,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
James,Hurst,G/T,74,STARTED,2018,32013030-2d30-3033-3036-3934e006a669,00-0030694,HUR496348,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
John,Brown,WR,13,STARTED,2018,32013030-2d30-3033-3130-35315f0457e5,00-0031051,BRO494712,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Brent,Urban,DE,96,STARTED,2018,32013030-2d30-3033-3131-37374649c6b2,00-0031177,URB226521,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
C.J.,Mosley,ILB,57,STARTED,2018,32013030-2d30-3033-3132-3936f09c64d2,00-0031296,MOS361252,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Maxx,Williams,TE,87,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3135-35387ca5d707,00-0031558,WIL436992,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Hroniss,Grasu,C,61,NOT_ACTIVE,2018,32013030-2d30-3033-3135-3631e0d93a16,00-0031561,GRA533780,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Za'Darius,Smith,OLB,90,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3135-3736b7d600c4,00-0031576,SMI827086,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Javorius,Allen,RB,37,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3135-373735f054df,00-0031577,ALL469092,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Nick,Boyle,TE,86,STARTED,2018,32013030-2d30-3033-3135-393822341006,00-0031598,BOY688993,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Chris,Moore,WR/RS,10,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3233-3938c91156c5,00-0032398,MOO226734,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Alex,Lewis,G/T,72,STARTED,2018,32013030-2d30-3033-3234-3037b0fdf508,00-0032407,LEW035528,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Willie,Henry,DT,69,NOT_ACTIVE,2018,32013030-2d30-3033-3234-303963771787,00-0032409,HEN713344,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Matt,Judon,OLB,99,STARTED,2018,32013030-2d30-3033-3234-3135c1834a16,00-0032415,JUD442977,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Alex,Collins,RB,34,STARTED,2018,32013030-2d30-3033-3234-323612f9dc9b,00-0032426,COL479374,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Patrick,Onwuasor,ILB,48,STARTED,2018,32013030-2d30-3033-3235-37333dfdab0b,00-0032573,ONW652601,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Michael,Pierce,DT,97,STARTED,2018,32013030-2d30-3033-3235-373456789cfa,00-0032574,PIE424893,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Matt,Skura,G/C,68,STARTED,2018,32013030-2d30-3033-3235-3735608c19a1,00-0032575,SKU668077,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Tavon,Young,CB,25,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3237-37304daa495d,00-0032770,TOU297968,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Ronnie,Stanley,T,79,STARTED,2018,32013030-2d30-3033-3239-363589df7d80,00-0032965,STA458230,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Marlon,Humphrey,CB,29,STARTED,2018,32013030-2d30-3033-3332-38316b1d4c34,00-0033281,HUM550259,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Tyus,Bowser,OLB,54,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3332-3833641167e0,00-0033283,BOW770022,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Chuck,Clark,S,36,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3332-39347466c86a,00-0033294,CLA225622,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Patrick,Ricard,FB/DL,42,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3333-37366b4d3595,00-0033376,RIC012529,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Tim,White,WR,14,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3333-37396389f4e4,00-0033379,WHI541922,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Chris,Wormley,DE,93,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3339-313394d071a2,00-0033913,WOR645302,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Tim,Williams,OLB,56,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3339-313595e51c5d,00-0033915,WIL538306,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
De'Lance,Turner,RB,47,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3432-30311f890d4c,00-0034201,TUR272481,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Darious,Williams,CB,27,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3432-303333853f56,00-0034203,WIL207303,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Anthony,Averett,CB,28,NOT_ACTIVE,2018,32013030-2d30-3033-3432-36354e815b9f,00-0034265,AVE305232,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Kenny,Young,LB,40,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3432-36361198df8f,00-0034266,YOU333177,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Jordan,Lasley,WR/RS,17,NOT_ACTIVE,2018,32013030-2d30-3033-3432-3731532ad0e0,00-0034271,LAS460737,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Bradley,Bozeman,C,77,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3432-3831e9fd6827,00-0034281,BOZ167481,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Zach,Sieler,DT,95,NOT_ACTIVE,2018,32013030-2d30-3033-3432-3835a05a0000,00-0034285,SIE410345,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Orlando,Brown,T,78,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3437-3532c02450ec,00-0034752,BRO570664,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Mark,Andrews,TE,89,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3437-353395a63095,00-0034753,AND701433,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Chris,Board,LB,49,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3437-3837df78c8af,00-0034787,BOA302232,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Lamar,Jackson,QB,08,PLAYER_SUBSTITUTE,2018,32013030-2d30-3033-3437-39369c80073a,00-0034796,JAC323395,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
Hayden,Hurst,TE,81,NOT_ACTIVE,2018,32013030-2d30-3033-3438-3330ba0600a2,00-0034830,HUR495014,Baltimore Ravens,ravens-at-steelers-2018-reg-4,2018-10-01T00:20:00.000Z
