firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,gsisPlayer.person,slug,gameTime
Grover,Stewart,DT,90,STARTED,2020,32013030-2d30-3033-3339-3532b42e1aff,00-0033952,STE757436,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Al-Quadin,Muhammad,DE,97,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3339-3634ebef6075,00-0033964,MUH405540,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
George,Odum,S,30,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3430-3931c1974e30,00-0034091,ODU401791,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Tremon,Smith,CB,35,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3432-373875e9b7c2,00-0034278,SMI764498,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Taylor,Stallworth,DT,76,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3433-3235b1a40824,00-0034325,STA306360,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Quenton,Nelson,G/C,56,STARTED,2020,32013030-2d30-3033-3433-34327f32df79,00-0034342,NEL600785,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Tyquan,Lewis,DT/DE,94,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3433-35399055bb28,00-0034359,LEW752680,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Nyheim,Hines,RB,21,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3433-3637b2402e26,00-0034367,HIN226970,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Daurice,Fountain,WR,10,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3433-39355fa1d7c0,00-0034395,FOU164323,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jordan,Wilkins,RB,20,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3434-303045986240,00-0034400,WIL088337,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Zaire,Franklin,LB,44,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3434-333161a4cdd9,00-0034431,FRA561925,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Braden,Smith,T/G,72,STARTED,2020,32013030-2d30-3033-3438-3336361c65fc,00-0034836,SMI080765,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Darius,Leonard,LB,53,STARTED,2020,32013030-2d30-3033-3438-3436a77118de,00-0034846,LEO425070,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Ben,Banogu,DE,52,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3439-36395fbdd01a,00-0034969,BAN737249,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
E.J.,Speed,LB,45,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3439-3837da66b039,00-0034987,SPE175382,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Ashton,Dulin,WR,16,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3530-32318bcae2be,00-0035021,DUL521764,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Khari,Willis,S,37,STARTED,2020,32013030-2d30-3033-3535-3330411dab8a,00-0035530,WIL605004,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Rock,Ya-Sin,CB,26,NOT_ACTIVE,2020,32013030-2d30-3033-3536-3337c19c80d4,00-0035637,YAS738004,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Bobby,Okereke,LB,58,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3536-383779022a97,00-0035687,OKE400459,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Rodrigo,Blankenship,K,03,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3538-3439202543be,00-0035849,BLA736676,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Noah,Togiai,TE,86,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3630-30359a150715,00-0036005,TOG307886,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Danny,Pinter,G,63,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3632-313522a5b28c,00-0036215,PIN822310,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Isaiah,Rodgers,CB,34,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3632-3232bcc0f30f,00-0036222,ROD368010,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jonathan,Taylor,RB,28,STARTED,2020,32013030-2d30-3033-3632-3233dbc7de0b,00-0036223,TAY431618,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jacob,Eason,QB,09,NOT_ACTIVE,2020,32013030-2d30-3033-3632-32363867c32d,00-0036226,EAS382386,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Dezmon,Patmon,WR,85,NOT_ACTIVE,2020,32013030-2d30-3033-3632-32385e4df35b,00-0036228,PAT162967,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jordan,Glasgow,LB,59,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3632-3239741c533c,00-0036229,GLA360070,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Michael,Pittman,WR,11,STARTED,2020,32013030-2d30-3033-3632-35327f77a5bd,00-0036252,PIT228050,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Julian,Blackmon,S,32,STARTED,2020,32013030-2d30-3033-3632-35337fc6921c,00-0036253,BLA283027,Indianapolis Colts,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Frank,Gore,RB,21,STARTED,2020,32013030-2d30-3032-3335-3030dd77cad3,00-0023500,GOR411171,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Joe,Flacco,QB,05,NOT_ACTIVE,2020,32013030-2d30-3032-3631-3538c6a10853,00-0026158,FLA009602,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Steve,McLendon,DL,99,STARTED,2020,32013030-2d30-3032-3635-36347d3950f2,00-0026564,MCL589496,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Chris,Hogan,WR,15,STARTED,2020,32013030-2d30-3032-3832-3337571d9f50,00-0028237,HOG008552,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Greg,Van Roten,G,62,STARTED,2020,32013030-2d30-3032-3936-383590699ce0,00-0029685,VAN749202,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Ryan,Griffin,TE,84,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3031-3038579b9acf,00-0030108,GRI293499,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Bradley,McDougald,S,30,STARTED,2020,32013030-2d30-3033-3031-3631ce4b2961,00-0030161,MCD722675,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Alec,Ogletree,LB,52,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3035-32379a8d62ff,00-0030527,OGL654714,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Josh,Andrews,OL,68,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3037-30362b4c555f,00-0030706,AND691210,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Avery,Williamson,LB,54,STARTED,2020,32013030-2d30-3033-3132-363359e5791a,00-0031263,WIL577995,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Pierre,Desir,CB,35,STARTED,2020,32013030-2d30-3033-3133-33316ed0ffee,00-0031331,DES373418,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Neville,Hewitt,LB,46,STARTED,2020,32013030-2d30-3033-3137-3430887fa114,00-0031740,HEW203041,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jamison,Crowder,WR,82,NOT_ACTIVE,2020,32013030-2d30-3033-3139-3431d3ce4eea,00-0031941,CRO697273,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Breshad,Perriman,WR,19,NOT_ACTIVE,2020,32013030-2d30-3033-3230-3534d916f941,00-0032054,PER440170,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Daniel,Brown,TE,87,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3230-3938933f399f,00-0032098,BRO365389,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Henry,Anderson,DL,96,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3232-3639203d33ee,00-0032269,AND287484,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Alex,Lewis,OL,71,STARTED,2020,32013030-2d30-3033-3234-3037b0fdf508,00-0032407,LEW035528,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
George,Fant,T,76,NOT_ACTIVE,2020,32013030-2d30-3033-3234-3636c7d3ccc6,00-0032466,FAN401790,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Matthias,Farley,S,41,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3234-393649531661,00-0032496,FAR160452,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Brian,Poole,CB,34,STARTED,2020,32013030-2d30-3033-3235-3936a2c461e8,00-0032596,POO231564,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Marqui,Christian,DB,37,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3237-38362a9efb3b,00-0032786,CHR360796,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jordan,Jenkins,LB,48,STARTED,2020,32013030-2d30-3033-3239-373083adf6c9,00-0032970,JEN295944,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Connor,McGovern,OL,60,STARTED,2020,32013030-2d30-3033-3330-3131183db41a,00-0033011,MCG526326,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Sam,Ficken,K,09,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3331-333857f3684e,00-0033138,FIC665846,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Thomas,Hennessy,LS,42,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3332-3630c1b6e770,00-0033260,HEN540649,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Conor,McDermott,OL,69,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3333-30307a61301d,00-0033300,MCD175819,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Harvey,Langi,LB,44,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3333-3932f6f6ff1f,00-0033392,LAN585903,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Quincy,Wilson,CB,27,NOT_ACTIVE,2020,32013030-2d30-3033-3335-3434cbb7aa6c,00-0033544,WIL774506,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Nate,Hairston,CB,25,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3335-36384d08952e,00-0033568,HAI741950,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Josh,Malone,WR,83,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3338-35397a3708c3,00-0033859,MAL678958,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Marcus,Maye,S,20,STARTED,2020,32013030-2d30-3033-3338-393259c62146,00-0033892,MAY291409,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Jordan,Willis,LB,55,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3339-31329a9d0fdf,00-0033912,WIL603954,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Tarell,Basham,LB,93,STARTED,2020,32013030-2d30-3033-3339-313753ce936f,00-0033917,BAS140463,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Folorunso,Fatukasi,DL,94,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3432-37356c26b154,00-0034275,FAT652601,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
James,Murray,C,61,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3432-393582794635,00-0034295,MUR636227,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Frankie,Luvu,LB,50,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3433-30322333f64d,00-0034302,LUV652601,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Mike,White,QB,08,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3434-3031ba3cf5b4,00-0034401,WHI367864,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Braxton,Berrios,WR,10,STARTED,2020,32013030-2d30-3033-3434-313937f15353,00-0034419,BER456050,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Nathan,Shepherd,DL,97,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3437-363041730285,00-0034760,SHE517895,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Christopher,Herndon,TE,89,STARTED,2020,32013030-2d30-3033-3437-3636b50d54ca,00-0034766,HER373492,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Kalen,Ballage,RB,29,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3437-3939d664c51d,00-0034799,BAL608677,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
John,Franklin,DL,91,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3438-3035b8293ff7,00-0034805,FRA563573,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Sam,Darnold,QB,14,STARTED,2020,32013030-2d30-3033-3438-36394b743d00,00-0034869,DAR466141,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Trevon,Wesco,TE,85,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3532-3539dad368be,00-0035259,WES028199,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Blessuan,Austin,CB,31,STARTED,2020,32013030-2d30-3033-3532-3934275b2e44,00-0035294,AUS096790,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Kyle,Phillips,DL,98,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3535-3037fb0deb39,00-0035507,PHI458702,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Chuma,Edoga,T,75,STARTED,2020,32013030-2d30-3033-3536-393813e98838,00-0035698,EDO337482,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Quinnen,Williams,DL,95,STARTED,2020,32013030-2d30-3033-3537-31385b694512,,,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Lawrence,Cager,WR,86,STARTED,2020,32013030-2d30-3033-3631-343550f274e0,00-0036145,CAG158115,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Bryce,Huff,DL,47,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3631-35311d22389f,00-0036151,HUF090844,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
La'Mical,Perine,RB,22,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3632-3639d98a75cf,00-0036269,PER094283,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Mekhi,Becton,T,77,STARTED,2020,32013030-2d30-3033-3632-38348db1fa46,00-0036284,BEC814547,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
James,Morgan,QB,04,NOT_ACTIVE,2020,32013030-2d30-3033-3633-3031e0faa91e,00-0036301,MOR163437,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Braden,Mann,P,07,PLAYER_SUBSTITUTE,2020,32013030-2d30-3033-3633-313341085b90,00-0036313,MAN389317,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
Ashtyn,Davis,S,32,NOT_ACTIVE,2020,32013030-2d30-3033-3633-323921979d18,00-0036329,DAV163785,New York Jets,,jets-at-colts-2020-reg-3,2020-09-27T20:05:00.000Z
