firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Aaron,Rodgers,QB,12,STARTED,2019,32013030-2d30-3032-3334-35395dc60da5,00-0023459,ROD339293,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Tramon,Williams,CB,38,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3430-3631de8ced85,00-0024061,WIL545231,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Marcedes,Lewis,TE,89,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3432-34333951f04d,00-0024243,LEW492053,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Mason,Crosby,K,02,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3535-3830b71d2a71,00-0025580,CRO369933,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Jimmy,Graham,TE,80,STARTED,2019,32013030-2d30-3032-3736-39363e3fa7c9,00-0027696,GRA207087,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Bryan,Bulaga,T,75,STARTED,2019,32013030-2d30-3032-3738-3735579bc4cb,00-0027875,BUL062007,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
David,Bakhtiari,T,69,STARTED,2019,32013030-2d30-3033-3030-3734bc69065d,00-0030074,BAK787653,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Corey,Linsley,C,63,STARTED,2019,32013030-2d30-3033-3130-3139d8e2428b,00-0031019,LIN775645,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Ryan,Grant,WR,11,NOT_ACTIVE,2019,32013030-2d30-3033-3130-36387192b459,00-0031068,GRA498062,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Davante,Adams,WR,17,NOT_ACTIVE,2019,32013030-2d30-3033-3133-383188f79eec,00-0031381,ADA218591,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Billy,Turner,T/G,77,STARTED,2019,32013030-2d30-3033-3134-3333947316fe,00-0031433,TUR164810,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Za'Darius,Smith,LB,55,STARTED,2019,32013030-2d30-3033-3135-3736b7d600c4,00-0031576,SMI827086,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Adrian,Amos,S,31,STARTED,2019,32013030-2d30-3033-3135-3834a8fd34be,00-0031584,AMO568523,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Jake,Kumerow,WR,16,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3137-3837990186b1,00-0031787,KUM425791,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Preston,Smith,LB,91,STARTED,2019,32013030-2d30-3033-3139-3335684d66c3,00-0031935,SMI576520,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Blake,Martinez,LB,50,STARTED,2019,32013030-2d30-3033-3234-303834087ca1,00-0032408,MAR776230,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Dean,Lowry,DL,94,STARTED,2019,32013030-2d30-3033-3234-3132b094848f,00-0032412,LOW617631,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Geronimo,Allison,WR,81,STARTED,2019,32013030-2d30-3033-3236-3236528d2f19,00-0032626,ALL713965,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Dan,Vitale,FB,45,STARTED,2019,32013030-2d30-3033-3237-3934a8a0ea1c,00-0032794,VIT349599,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
Kyler,Fackrell,LB,51,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3239-3535ca9e0256,00-0032955,FAC355963,Green Bay Packers,raiders-at-packers-2019-reg-7,2019-10-20T17:00:00.000Z
