firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,gsisPlayer.person,fullName,slug,gameTime
Duane,Brown,T,76,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3631-3636be82b489,00-0026166,BRO408217,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
Ed,Dickson,TE,84,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3736-37356052cacb,00-0027675,DIC709336,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
Earl,Mitchell,DT,75D,STARTED,2019,32013030-2d30-3032-3736-3834725b1fd5,00-0027684,MIT240204,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
Al,Woods,DT,72,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3737-3233fca8d3d3,00-0027723,WOO401988,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
Mike,Iupati,G,70,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3738-3639a340a0f4,00-0027869,IUP059326,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
K.J.,Wright,LB,50,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3830-333799913aca,00-0028037,WRI487649,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
Nick,Bellore,FB,44,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3832-3932f71fca79,00-0028292,BEL740458,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
DeShawn,Shead,CB,35,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3931-393142b246c0,00-0029191,SHE023560,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
Bobby,Wagner,LB,54,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3932-35359bbd64bb,00-0029255,WAG236381,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
Russell,Wilson,QB,03,ACTIVE_DID_NOT_PLAY,2019,32013030-2d30-3032-3932-363323eefb5c,00-0029263,WIL777781,,Seattle Seahawks,broncos-at-seahawks-2019-pre-1,2019-08-09T02:00:00.000Z
